Time Period,start:,2021-01-15 15:38:52,end:,
Sensors:,SDS011_1
Location:,NX01Loc_GPS,Lat-Lon,lat,lon
Interval time,10
time,lat,lon,alt,sds-pm2.5,sds-pm10,sds-TSP
2021-01-15 15:46:12,51.5658625,0.183348167,15.5,nan,nan,nan,999
2021-01-15 15:46:22,51.565839,0.183503167,15.4,nan,nan,nan,999
2021-01-15 15:46:32,51.565878333,0.183507333,15.3,nan,nan,nan,999
2021-01-15 15:46:42,51.565952333,0.183398833,15.7,nan,nan,nan,999
2021-01-15 15:46:52,51.5659625,0.183220167,16.4,nan,nan,nan,999
2021-01-15 15:47:02,51.566013167,0.1834835,15.7,nan,nan,nan,999
2021-01-15 15:47:12,51.566106,0.183160833,13.8,nan,nan,nan,999
2021-01-15 15:47:22,51.566083833,0.183083167,13.2,nan,nan,nan,999
2021-01-15 15:47:32,51.566005167,0.183148333,14.1,nan,nan,nan,999
2021-01-15 15:47:42,51.565899833,0.1831945,13.6,nan,nan,nan,999
2021-01-15 15:47:52,51.565597104,0.183539276,10.496,nan,nan,nan,999
2021-01-15 15:48:02,51.5656355,0.183523,9.9,4.6,13.6,14.4,0
2021-01-15 15:48:12,51.565698167,0.183246333,7.5,nan,nan,nan,999
2021-01-15 15:48:22,51.565757544,0.183345705,4.029,nan,nan,nan,999
2021-01-15 15:48:32,nan,nan,nan,nan,nan,nan,999
2021-01-15 15:48:42,51.565934062,0.183460067,3.674,nan,nan,nan,999
2021-01-15 15:48:52,51.565937,0.183388333,5.6,nan,nan,nan,999
2021-01-15 15:49:02,51.565887833,0.183368333,5.0,nan,nan,nan,999
2021-01-15 15:49:12,51.56577,0.183311667,4.9,nan,nan,nan,999
2021-01-15 15:49:22,51.565745833,0.183281333,5.5,nan,nan,nan,999
2021-01-15 15:49:32,51.56573,0.183257167,5.4,nan,nan,nan,999
2021-01-15 15:49:42,51.565701667,0.1832125,5.6,nan,nan,nan,999
2021-01-15 15:49:52,51.565703167,0.183260833,6.0,nan,nan,nan,999
2021-01-15 15:50:02,51.565713833,0.183339333,7.8,6.0,15.6,17.8,0
2021-01-15 15:50:12,51.565709333,0.183368333,9.6,nan,nan,nan,999
2021-01-15 15:50:22,51.565706333,0.183384,10.4,nan,nan,nan,999
2021-01-15 15:50:32,51.565692638,0.183381449,10.755,nan,nan,nan,999
2021-01-15 15:50:42,51.565657333,0.183358167,16.0,nan,nan,nan,999
2021-01-15 15:50:52,51.565648667,0.183370167,19.7,6.2,16.7,19.1,0
2021-01-15 15:51:02,51.565672,0.183393667,22.9,nan,nan,nan,999
2021-01-15 15:51:12,51.565689667,0.183405667,26.4,nan,nan,nan,999
2021-01-15 15:51:22,51.565699667,0.1833865,28.4,nan,nan,nan,999
2021-01-15 15:51:32,51.565734,0.183433667,29.9,nan,nan,nan,999
2021-01-15 15:51:42,51.565768667,0.183345167,30.6,nan,nan,nan,999
2021-01-15 15:51:52,51.565817667,0.1833615,32.6,nan,nan,nan,999
2021-01-15 15:52:02,nan,nan,36.0,nan,nan,nan,999
2021-01-15 15:52:12,51.565657167,0.183314667,49.5,nan,nan,nan,999
2021-01-15 15:52:22,51.565732667,0.183402,51.0,nan,nan,nan,999
2021-01-15 15:52:32,51.565798833,0.183582333,54.7,nan,nan,nan,999
2021-01-15 15:52:42,51.565871667,0.183502,44.8,nan,nan,nan,999
2021-01-15 15:52:52,51.565851033,0.183494096,37.443,nan,nan,nan,999
2021-01-15 15:53:02,nan,nan,41.6,nan,nan,nan,999
2021-01-15 15:53:12,51.565854667,0.183525833,42.6,nan,nan,nan,999
2021-01-15 15:53:22,51.565849667,0.183511167,40.5,nan,nan,nan,999
2021-01-15 15:53:32,51.565881833,0.183557667,33.9,nan,nan,nan,999
2021-01-15 15:53:42,51.565887167,0.18363,33.9,nan,nan,nan,999
2021-01-15 15:53:52,51.565868833,0.1836335,34.4,nan,nan,nan,999
2021-01-15 15:54:02,51.565873667,0.183320333,31.7,nan,nan,nan,999
2021-01-15 15:54:12,51.565856,0.183333667,29.8,nan,nan,nan,999
2021-01-15 15:54:22,51.565854847,0.18343196,27.225,nan,nan,nan,999
2021-01-15 15:54:32,nan,nan,28.8,nan,nan,nan,999
2021-01-15 15:54:42,51.5659085,0.183335667,27.4,nan,nan,nan,999
2021-01-15 15:54:52,51.5658045,0.1833365,22.2,nan,nan,nan,999
2021-01-15 15:55:02,51.5657785,0.183303667,21.8,nan,nan,nan,999
2021-01-15 15:55:12,51.565733667,0.183297833,21.6,nan,nan,nan,999
2021-01-15 15:55:22,51.565741167,0.183161667,17.3,nan,nan,nan,999
2021-01-15 15:55:32,51.565734833,0.183035333,14.1,nan,nan,nan,999
2021-01-15 15:55:42,nan,nan,nan,nan,nan,nan,999
2021-01-15 15:55:52,51.565765,0.182836333,10.8,nan,nan,nan,999
2021-01-15 15:56:02,51.565771167,0.182700167,9.9,12.6,33.9,17.2,0
2021-01-15 15:56:12,51.565785147,0.18256812,7.043,nan,nan,nan,999
2021-01-15 15:56:22,51.565789599,0.182449741,1.85,10.7,19.0,0.3,0
2021-01-15 15:56:32,51.565786666,0.182331271,3.858,nan,nan,nan,999
2021-01-15 15:56:42,51.565812833,0.182176,5.8,nan,nan,nan,999
2021-01-15 15:56:52,51.565786724,0.182029028,2.729,nan,nan,nan,999
2021-01-15 15:57:02,51.565790395,0.181900729,1.396,nan,nan,nan,999
2021-01-15 15:57:12,51.565829673,0.181790562,1.362,nan,nan,nan,999
2021-01-15 15:57:22,51.565809833,0.181650167,3.1,nan,nan,nan,999
2021-01-15 15:57:32,51.565806667,0.181506667,3.3,nan,nan,nan,999
2021-01-15 15:57:42,nan,nan,nan,nan,nan,nan,999
2021-01-15 15:57:52,nan,nan,3.1,nan,nan,nan,999
2021-01-15 15:58:02,51.56581559,0.181062769,2.236,12.9,24.3,7.8,0
2021-01-15 15:58:12,51.565826667,0.181022167,6.3,nan,nan,nan,999
2021-01-15 15:58:22,51.565837167,0.1810095,10.3,nan,nan,nan,999
2021-01-15 15:58:32,51.565849667,0.180991167,14.9,nan,nan,nan,999
2021-01-15 15:58:42,51.565858833,0.180883833,14.1,nan,nan,nan,999
2021-01-15 15:58:52,51.565878667,0.180746833,16.2,12.2,24.6,7.4,0
2021-01-15 15:59:02,51.565823,0.180616167,10.7,nan,nan,nan,999
2021-01-15 15:59:12,51.5658055,0.180488,9.6,nan,nan,nan,999
2021-01-15 15:59:22,51.565815833,0.180355333,6.8,nan,nan,nan,999
2021-01-15 15:59:32,51.5658266,0.180214077,3.191,nan,nan,nan,999
2021-01-15 15:59:42,51.565828333,0.180063167,1.8,12.9,24.2,7.7,0
2021-01-15 15:59:52,51.565851,0.179925667,1.7,nan,nan,nan,999
2021-01-15 16:00:02,51.565827333,0.179789667,-2.4,nan,nan,nan,999
2021-01-15 16:00:12,51.5658265,0.179634667,-7.6,nan,nan,nan,999
2021-01-15 16:00:22,51.565817167,0.1794885,-6.1,nan,nan,nan,999
2021-01-15 16:00:32,51.5658235,0.179320333,-1.9,nan,nan,nan,999
2021-01-15 16:00:42,51.565851,0.179145,2.4,14.1,24.1,8.8,0
2021-01-15 16:00:52,51.565854167,0.178990833,11.2,13.6,24.8,9.0,0
2021-01-15 16:01:02,nan,nan,nan,nan,nan,nan,999
2021-01-15 16:01:12,51.565785167,0.17878,8.2,14.5,25.2,10.3,0
2021-01-15 16:01:22,nan,nan,6.0,nan,nan,nan,999
2021-01-15 16:01:32,51.565783667,0.178488333,5.8,13.5,26.5,10.7,0
2021-01-15 16:01:42,nan,nan,5.0,13.1,26.6,10.4,0
2021-01-15 16:01:52,nan,nan,6.9,nan,nan,nan,999
2021-01-15 16:02:02,51.565749833,0.178028167,7.6,14.2,28.7,13.6,0
2021-01-15 16:02:12,51.565758,0.177891333,7.5,nan,nan,nan,999
2021-01-15 16:02:22,51.5657325,0.177757667,5.6,nan,nan,nan,999
2021-01-15 16:02:32,51.565713446,0.177663946,1.705,nan,nan,nan,999
2021-01-15 16:02:42,51.565687167,0.177582,-2.0,13.8,27.9,12.4,0
2021-01-15 16:02:52,51.565684,0.177444833,-4.3,13.8,28.0,12.5,0
2021-01-15 16:03:02,51.5656975,0.177300667,-0.2,13.5,26.9,11.1,0
2021-01-15 16:03:12,51.565673667,0.177151833,-0.4,13.4,27.1,11.2,0
2021-01-15 16:03:22,51.565656833,0.177004167,-2.1,12.9,27.2,10.8,0
2021-01-15 16:03:32,51.565643,0.176871,0.9,nan,nan,nan,999
2021-01-15 16:03:42,51.565674167,0.176742667,1.4,nan,nan,nan,999
2021-01-15 16:03:52,51.5656665,0.176579333,-1.7,13.6,30.6,14.9,0
2021-01-15 16:04:02,51.565644049,0.176408045,-0.108,14.9,31.9,17.5,0
2021-01-15 16:04:12,51.565695,0.176346667,3.3,14.8,29.1,14.6,0
2021-01-15 16:04:22,51.565707833,0.176311,6.8,nan,nan,nan,999
2021-01-15 16:04:32,51.56571275,0.176295774,6.911,13.3,26.2,10.2,0
2021-01-15 16:04:42,51.565694667,0.176286667,12.1,14.4,27.6,12.7,0
2021-01-15 16:04:52,nan,nan,14.2,14.4,27.4,12.5,0
2021-01-15 16:05:02,51.565659,0.1762745,13.4,14.4,28.1,13.2,0
2021-01-15 16:05:12,51.5656675,0.176285333,13.2,13.0,27.2,10.9,0
2021-01-15 16:05:22,51.565666,0.176251167,11.1,13.8,30.2,14.7,0
2021-01-15 16:05:32,51.565677333,0.176166,8.7,13.8,29.5,14.0,0
2021-01-15 16:05:42,51.565635167,0.176070833,8.7,14.0,29.5,14.2,0
2021-01-15 16:05:52,51.565577667,0.175957333,10.6,13.9,28.1,12.7,0
2021-01-15 16:06:02,51.5655715,0.175960833,13.1,nan,nan,nan,999
2021-01-15 16:06:12,51.565566667,0.1759555,14.8,13.2,26.3,10.2,0
2021-01-15 16:06:22,51.565564,0.175954333,14.4,nan,nan,nan,999
2021-01-15 16:06:32,51.565565857,0.175954251,13.306,14.0,29.4,14.1,0
2021-01-15 16:06:42,51.565476,0.175978833,15.2,14.2,33.0,17.9,0
2021-01-15 16:06:52,51.565417,0.175991667,14.5,13.2,30.1,14.0,0
2021-01-15 16:07:02,51.565407167,0.175977667,14.9,nan,nan,nan,999
2021-01-15 16:07:12,51.565382167,0.175931167,12.9,12.2,26.1,9.0,0
2021-01-15 16:07:22,51.565334858,0.175917179,12.663,nan,nan,nan,999
2021-01-15 16:07:32,51.565319667,0.175896167,13.3,12.3,27.0,10.0,0
2021-01-15 16:07:42,51.565318333,0.175906667,11.9,nan,nan,nan,999
2021-01-15 16:07:52,51.565325333,0.175928,13.7,nan,nan,nan,999
2021-01-15 16:08:02,51.565326333,0.175952333,13.2,21.1,64.3,5.0,0
2021-01-15 16:08:12,nan,nan,12.6,21.1,65.0,5.7,0
2021-01-15 16:08:22,51.565326086,0.175956641,13.361,13.0,28.8,12.5,0
2021-01-15 16:08:32,51.565328333,0.175953833,15.7,12.7,28.6,12.0,0
2021-01-15 16:08:42,51.565326667,0.175950333,15.1,13.5,28.4,12.6,0
2021-01-15 16:08:52,51.565344135,0.176046907,21.521,12.6,24.8,8.0,0
2021-01-15 16:09:02,51.565354741,0.176067247,22.806,12.5,23.7,6.8,0
2021-01-15 16:09:12,51.565348167,0.176003667,19.8,12.1,22.3,5.0,0
2021-01-15 16:09:22,51.565346,0.1760295,20.2,nan,nan,nan,999
2021-01-15 16:09:32,51.565371079,0.176135326,24.733,13.0,25.9,9.6,0
2021-01-15 16:09:42,51.565354333,0.176070833,23.0,nan,nan,nan,999
2021-01-15 16:09:52,51.565332333,0.176126167,26.2,13.8,62.0,21.0,0
2021-01-15 16:10:02,51.565336662,0.176180265,27.147,13.8,61.8,20.8,0
2021-01-15 16:10:12,nan,nan,nan,nan,nan,nan,999
2021-01-15 16:10:22,51.565331333,0.176022667,17.8,13.6,27.1,11.4,0
2021-01-15 16:10:32,51.565330333,0.176057667,21.6,13.8,28.4,12.9,0
2021-01-15 16:10:42,51.565343833,0.1760625,22.6,nan,nan,nan,999
2021-01-15 16:10:52,51.565343833,0.176084667,26.0,12.6,30.2,13.5,0
2021-01-15 16:11:02,51.565332965,0.176053187,22.354,nan,nan,nan,999
2021-01-15 16:11:12,51.5653425,0.176048833,25.5,nan,nan,nan,999
2021-01-15 16:11:22,51.565345699,0.176072288,27.025,12.3,27.0,10.0,0
2021-01-15 16:11:32,51.565330333,0.176048167,22.6,12.7,28.5,11.9,0
2021-01-15 16:11:42,51.5653245,0.1760895,25.3,12.6,25.9,9.2,0
2021-01-15 16:11:52,51.565336667,0.1760735,24.0,nan,nan,nan,999
2021-01-15 16:12:02,51.5653385,0.176031667,25.1,12.5,27.6,10.8,0
2021-01-15 16:12:12,51.565333056,0.175966391,11.124,12.1,27.6,10.4,0
2021-01-15 16:12:22,51.565328333,0.175942667,12.7,12.1,26.8,9.6,0
2021-01-15 16:12:32,51.565326667,0.1759275,13.0,12.3,27.7,10.7,0
2021-01-15 16:12:42,51.565344,0.175865667,11.9,nan,nan,nan,999
2021-01-15 16:12:52,51.565348333,0.175862833,12.7,13.2,28.8,12.7,0
2021-01-15 16:13:02,51.565354009,0.175890168,11.687,13.2,28.8,12.7,0
2021-01-15 16:13:12,51.565361333,0.175897167,15.6,12.8,27.9,11.4,0
2021-01-15 16:13:22,51.565357,0.1759185,16.4,nan,nan,nan,999
2021-01-15 16:13:32,51.565359333,0.175898333,13.4,12.8,29.8,13.3,0
2021-01-15 16:13:42,51.565370333,0.175889333,14.1,12.7,28.3,11.7,0
2021-01-15 16:13:52,51.565382,0.175875667,14.3,11.8,25.8,8.3,0
2021-01-15 16:14:02,51.565361833,0.175863167,13.4,nan,nan,nan,999
2021-01-15 16:14:12,51.565352667,0.175865167,12.0,12.0,25.3,7.9,0
2021-01-15 16:14:22,51.565362286,0.175861251,10.28,12.9,29.9,13.5,0
2021-01-15 16:14:32,51.565378667,0.175858,12.3,12.7,27.5,10.9,0
2021-01-15 16:14:42,51.565393833,0.175853833,13.1,11.7,25.4,7.7,0
2021-01-15 16:14:52,51.565407258,0.175854572,13.011,nan,nan,nan,999
2021-01-15 16:15:02,51.565408667,0.175858667,14.7,12.8,29.1,12.6,0
2021-01-15 16:15:12,51.565409167,0.1758565,14.5,13.2,31.5,15.4,0
2021-01-15 16:15:22,51.565400734,0.175856292,12.451,nan,nan,nan,999
2021-01-15 16:15:32,51.565392333,0.175844333,17.3,11.6,26.6,8.9,0
2021-01-15 16:15:42,51.565368667,0.1758425,14.8,11.3,24.7,6.6,0
2021-01-15 16:15:52,51.565313296,0.175919348,9.448,11.6,24.4,6.6,0
2021-01-15 16:16:02,51.565316333,0.175948667,11.6,12.0,23.9,6.5,0
2021-01-15 16:16:12,51.5653505,0.175866,11.0,nan,nan,nan,999
2021-01-15 16:16:22,51.565353833,0.175876167,11.7,13.9,24.3,8.8,0
2021-01-15 16:16:32,51.565353333,0.175870667,11.2,13.1,26.1,9.9,0
2021-01-15 16:16:42,51.565351833,0.175872,10.7,12.0,25.9,8.6,0
2021-01-15 16:16:52,51.565340167,0.175868833,9.1,nan,nan,nan,999
2021-01-15 16:17:02,51.565343456,0.175874501,8.304,12.4,23.6,6.6,0
2021-01-15 16:17:12,51.565350167,0.175871667,10.7,12.8,23.5,6.9,0
2021-01-15 16:17:22,nan,nan,11.2,12.6,23.3,6.5,0
2021-01-15 16:17:32,51.565340167,0.175876,11.3,13.0,27.0,10.7,0
2021-01-15 16:17:42,51.565348667,0.175875333,11.7,12.3,26.3,9.3,0
2021-01-15 16:17:52,51.5653465,0.1758735,10.9,12.6,28.6,11.9,0
2021-01-15 16:18:02,51.565347551,0.175872637,8.491,12.5,26.9,10.1,0
2021-01-15 16:18:12,51.565350833,0.175863,10.6,13.0,28.7,12.4,0
2021-01-15 16:18:22,51.565342833,0.175863333,9.1,nan,nan,nan,999
2021-01-15 16:18:32,51.565347,0.175865333,9.3,13.7,28.1,12.5,0
2021-01-15 16:18:42,51.565339527,0.175856771,8.9,12.9,25.3,8.8,0
2021-01-15 16:18:52,51.565338333,0.175861667,10.7,13.4,27.5,11.6,0
2021-01-15 16:19:02,51.565343667,0.175861,10.2,13.3,26.2,10.2,0
2021-01-15 16:19:12,51.565350167,0.175866,9.8,13.1,27.3,11.1,0
2021-01-15 16:19:22,51.565350667,0.175867167,10.3,nan,nan,nan,999
2021-01-15 16:19:32,51.565364832,0.175861843,10.106,13.9,26.1,10.7,0
2021-01-15 16:19:42,51.565354333,0.175868,12.0,13.7,24.7,9.0,0
2021-01-15 16:19:52,51.565352167,0.175870667,12.8,nan,nan,nan,999
2021-01-15 16:20:02,51.5653595,0.175873,13.4,13.4,26.7,10.8,0
2021-01-15 16:20:12,51.565355314,0.175881376,11.674,14.0,27.7,12.4,0
2021-01-15 16:20:22,51.565349,0.1758785,12.2,15.0,28.6,14.3,0
2021-01-15 16:20:32,51.565347833,0.1758855,11.9,nan,nan,nan,999
2021-01-15 16:20:42,51.565405333,0.175973167,11.4,nan,nan,nan,999
2021-01-15 16:20:52,51.565435833,0.175989,11.7,nan,nan,nan,999
2021-01-15 16:21:02,51.565439333,0.175986167,11.1,16.3,34.5,21.5,0
2021-01-15 16:21:12,51.565440096,0.175980794,11.095,15.1,31.1,16.9,0
2021-01-15 16:21:22,51.565445062,0.175980334,12.788,15.1,29.4,15.2,0
2021-01-15 16:21:32,51.565450667,0.175978333,15.3,nan,nan,nan,999
2021-01-15 16:21:42,51.565447833,0.1759745,15.0,nan,nan,nan,999
2021-01-15 16:21:52,51.565534833,0.175945833,11.0,nan,nan,nan,999
2021-01-15 16:22:02,51.565604333,0.176015333,9.9,16.0,41.4,2.5,0
2021-01-15 16:22:12,51.5656565,0.176123833,9.1,14.6,29.3,14.6,0
2021-01-15 16:22:22,51.565687,0.176305,10.2,14.0,29.9,14.6,0
2021-01-15 16:22:32,51.565627667,0.176388333,11.2,13.9,30.3,14.9,0
2021-01-15 16:22:42,51.565654833,0.1765315,9.4,nan,nan,nan,999
2021-01-15 16:22:52,51.565668366,0.176693354,6.681,nan,nan,nan,999
2021-01-15 16:23:02,51.565673,0.176758667,9.3,18.1,28.5,17.3,0
2021-01-15 16:23:12,51.56567375,0.17676925,6.014,13.3,25.2,9.1,0
2021-01-15 16:23:22,51.565684421,0.176762229,5.851,nan,nan,nan,999
2021-01-15 16:23:32,51.565697047,0.176790795,8.7,13.7,23.7,8.0,0
2021-01-15 16:23:42,51.565699667,0.176777167,10.0,15.0,28.9,14.6,0
2021-01-15 16:23:52,51.565691167,0.176752167,12.9,14.9,30.3,15.9,0
2021-01-15 16:24:02,51.565675333,0.1767485,15.6,nan,nan,nan,999
2021-01-15 16:24:12,51.565666001,0.176728017,14.92,nan,nan,nan,999
2021-01-15 16:24:22,51.565670167,0.176752,13.8,nan,nan,nan,999
2021-01-15 16:24:32,51.565676,0.176754333,13.0,nan,nan,nan,999
2021-01-15 16:24:42,51.5656815,0.176753667,13.9,12.9,27.2,10.8,0
2021-01-15 16:24:52,nan,0.176785,14.2,13.4,26.8,10.9,0
2021-01-15 16:25:02,51.565668667,0.176864833,13.5,nan,nan,nan,999
2021-01-15 16:25:12,51.565662833,0.176903,10.5,22.2,60.1,1.9,0
2021-01-15 16:25:22,nan,nan,8.9,nan,nan,nan,999
2021-01-15 16:25:32,nan,nan,nan,16.1,33.0,19.8,0
2021-01-15 16:25:42,51.565663333,0.177224667,7.5,15.5,33.4,19.6,0
2021-01-15 16:25:52,51.5656875,0.177365,8.3,nan,nan,nan,999
2021-01-15 16:26:02,51.565683333,0.177487333,9.5,14.5,31.9,17.1,0
2021-01-15 16:26:12,51.565694333,0.1775985,7.9,14.7,32.4,17.8,0
2021-01-15 16:26:22,51.565718286,0.177740633,3.665,14.0,29.3,14.0,0
2021-01-15 16:26:32,51.565742333,0.177869,3.3,13.7,26.5,10.9,0
2021-01-15 16:26:42,51.565761167,0.178013833,4.2,13.0,26.8,10.5,0
2021-01-15 16:26:52,51.565777333,0.178156667,4.0,13.8,27.7,12.2,0
2021-01-15 16:27:02,51.565784333,0.178312667,6.0,13.7,27.7,12.1,0
2021-01-15 16:27:12,51.565783333,0.178455333,8.8,14.0,27.8,12.5,0
2021-01-15 16:27:22,51.5657865,0.1785735,10.2,13.5,29.2,13.4,0
2021-01-15 16:27:32,51.565794667,0.178674167,10.0,13.9,32.7,17.3,0
2021-01-15 16:27:42,51.565800667,0.178793,8.0,13.5,30.8,15.0,0
2021-01-15 16:27:52,51.565813,0.178949,7.3,13.8,30.8,15.3,0
2021-01-15 16:28:02,51.565820167,0.179119667,8.6,nan,nan,nan,999
2021-01-15 16:28:12,51.565815167,0.179293167,10.4,13.4,27.6,11.7,0
2021-01-15 16:28:22,51.565799667,0.179452333,12.3,13.2,27.3,11.2,0
2021-01-15 16:28:32,nan,nan,nan,13.2,27.2,11.1,0
2021-01-15 16:28:42,51.565777833,0.1797715,13.6,13.6,29.3,13.6,0
2021-01-15 16:28:52,51.565777,0.179924167,12.6,13.8,28.1,12.6,0
2021-01-15 16:29:02,51.565782333,0.180069,13.0,nan,nan,nan,999
2021-01-15 16:29:12,51.56577,0.1802245,15.1,13.2,24.5,8.3,0
2021-01-15 16:29:22,nan,nan,15.7,13.3,24.8,8.7,0
2021-01-15 16:29:32,51.565786333,0.1805165,10.6,13.4,24.1,8.1,0
2021-01-15 16:29:42,51.565791,0.180678833,10.1,14.3,25.6,10.6,0
2021-01-15 16:29:52,51.565780258,0.180835464,13.321,14.6,25.9,11.2,0
2021-01-15 16:30:02,51.565804333,0.180974167,12.7,nan,nan,nan,999
2021-01-15 16:30:12,51.5658145,0.181119333,9.0,14.6,26.6,11.9,0
2021-01-15 16:30:22,51.565804333,0.181261333,11.3,14.8,29.8,15.3,0
2021-01-15 16:30:32,51.565789833,0.181440167,13.2,14.1,28.1,12.9,0
2021-01-15 16:30:42,nan,nan,nan,14.5,28.9,14.1,0
2021-01-15 16:30:52,51.565757796,0.181757719,15.292,14.3,27.3,12.3,0
2021-01-15 16:31:02,51.565754833,0.181897,16.9,15.2,29.8,15.7,0
2021-01-15 16:31:12,51.565731792,0.182054575,19.618,15.0,29.8,15.5,0
2021-01-15 16:31:22,51.565746986,0.182183229,16.195,15.0,30.2,15.9,0
2021-01-15 16:31:32,nan,nan,16.6,nan,nan,nan,999
2021-01-15 16:31:42,51.565735,0.182465,17.7,14.1,30.2,15.0,0
2021-01-15 16:31:52,51.565722833,0.182637667,21.6,14.0,29.0,13.7,0
2021-01-15 16:32:02,51.56573524,0.182821573,17.896,14.0,29.7,14.4,0
2021-01-15 16:32:12,51.565739667,0.182960167,20.0,14.0,30.2,14.9,0
2021-01-15 16:32:22,51.565717167,0.183141333,20.0,13.8,30.0,14.5,0
2021-01-15 16:32:32,51.565712833,0.1832995,20.3,13.9,29.9,14.5,0
2021-01-15 16:32:42,51.565729667,0.183288,20.4,13.3,30.0,14.0,0
2021-01-15 16:32:52,51.565701667,0.183338167,26.5,nan,nan,nan,999
2021-01-15 16:33:02,51.565686167,0.1833805,31.8,15.1,50.8,11.0,0
2021-01-15 16:33:12,51.565687167,0.183470833,38.7,17.0,57.6,19.8,0
2021-01-15 16:33:22,51.565715224,0.183538011,35.953,nan,nan,nan,999
2021-01-15 16:33:32,51.5657015,0.183493333,41.9,16.0,41.9,3.0,0
2021-01-15 16:33:42,51.565693667,0.183437667,49.4,14.7,33.2,18.6,0
2021-01-15 16:33:52,51.565676886,0.183446253,51.989,14.1,33.3,18.1,0
2021-01-15 16:34:02,51.565667167,0.183524,55.7,15.3,45.7,6.1,0
2021-01-15 16:34:12,51.565683333,0.183447,49.4,18.0,89.9,2.0,0
2021-01-15 16:34:22,51.5656655,0.183550665,55.369,nan,nan,nan,999
2021-01-15 16:34:32,51.565677503,0.183211834,44.479,18.3,99.1,11.5,0
2021-01-15 16:34:42,51.565761667,0.183309167,43.5,14.2,54.8,14.2,0
2021-01-15 16:34:52,nan,nan,nan,13.9,39.9,24.5,0
2021-01-15 16:35:02,51.565778,0.183302,36.6,16.5,32.8,20.0,0
2021-01-15 16:35:12,51.565798167,0.183286833,33.6,19.6,37.0,1.7,0
2021-01-15 16:35:22,51.565805333,0.183269667,31.6,20.4,39.2,4.7,0
2021-01-15 16:35:32,51.565814833,0.183311333,30.0,19.5,39.4,4.0,0
2021-01-15 16:35:42,51.565772833,0.183280667,27.5,18.4,35.9,25.0,0
2021-01-15 16:35:52,51.565737833,0.183262333,23.8,nan,nan,nan,999
2021-01-15 16:36:02,51.565027333,0.182817833,27.0,16.6,28.8,16.1,0
2021-01-15 16:36:12,51.565243833,0.183544167,26.4,16.4,28.7,15.8,0
2021-01-15 16:36:22,51.565593667,0.183365,21.9,15.7,28.2,14.6,0
2021-01-15 16:36:32,nan,nan,nan,14.5,25.8,11.0,0
